Time,Gravity Acceleration,Angular Velocity,Linear Acceleration
120.41,"(9.59, -2.02, 0.44)","(0.45, 0.38, -0.1)","(6.01, 42.37, -53.73)"
120.43,"(9.59, -2.0, 0.47)","(0.21, 0.18, -0.12)","(1.01, 4.03, -9.35)"
120.45,"(9.6, -1.98, 0.46)","(0.43, 0.28, -0.28)","(2.01, -16.12, -29.86)"
120.47,"(9.6, -1.98, 0.41)","(0.3, 0.04, -0.21)","(-0.27, -4.46, -2.91)"
120.49,"(9.6, -2.0, 0.37)","(0.09, -0.09, -0.06)","(-1.59, 12.49, 24.26)"
120.51,"(9.59, -2.04, 0.29)","(0.13, -0.27, 0.04)","(0.44, -4.23, -9.75)"
120.53,"(9.59, -2.07, 0.25)","(0.03, -0.14, 0.08)","(-0.36, 16.15, 15.24)"
120.55,"(9.59, -2.08, 0.19)","(0.14, -0.39, -0.05)","(-1.57, -7.23, 15.69)"
120.57,"(9.59, -2.07, 0.13)","(0.13, -0.53, -0.21)","(-2.07, -7.55, 20.48)"
120.59,"(9.59, -2.06, 0.1)","(0.04, -0.36, -0.16)","(0.45, 3.42, -5.1)"
120.61,"(9.61, -1.98, 0.01)","(0.04, -0.83, -0.34)","(-0.78, 30.08, 27.76)"
120.63,"(9.62, -1.91, -0.03)","(0.0, -0.39, -0.16)","(2.82, 10.2, -27.68)"
120.65,"(9.66, -1.68, -0.09)","(-0.04, -0.35, -0.49)","(3.14, 61.05, -5.98)"
120.67,"(9.69, -1.55, -0.12)","(-0.22, 0.15, -0.28)","(1.85, -36.52, -42.63)"
120.69,"(9.71, -1.39, -0.19)","(-0.8, 0.56, -0.33)","(6.15, 20.15, -74.19)"
120.71,"(9.72, -1.32, -0.26)","(-0.94, 0.26, 0.06)","(-4.28, -8.85, 26.47)"
120.73,"(9.72, -1.29, -0.3)","(-0.45, 0.04, 0.11)","(-4.34, -31.4, 48.13)"
120.75,"(9.72, -1.28, -0.31)","(-0.73, 0.24, 0.28)","(0.37, 14.2, -11.73)"
120.77,"(9.72, -1.29, -0.31)","(-0.23, 0.05, 0.07)","(-1.88, -40.14, 31.63)"
120.79,"(9.71, -1.37, -0.25)","(-0.21, 0.27, 0.03)","(-0.45, -43.54, 9.29)"
120.81,"(9.7, -1.49, -0.17)","(0.01, 0.1, 0.24)","(-2.1, -6.49, 30.19)"
120.83,"(9.68, -1.56, -0.11)","(0.1, 0.11, 0.24)","(0.86, 27.58, -15.16)"
120.85,"(9.65, -1.74, 0.02)","(0.32, 0.15, 0.66)","(-3.17, -19.25, 38.2)"
120.87,"(9.64, -1.82, 0.09)","(0.22, 0.14, 0.26)","(2.15, 15.08, -31.75)"
120.89,"(9.6, -1.99, 0.27)","(0.65, 0.32, 0.5)","(-4.63, -32.82, 39.92)"
120.91,"(9.59, -2.04, 0.41)","(0.55, 0.4, 0.13)","(3.39, 31.14, -34.93)"
120.93,"(9.59, -2.02, 0.44)","(0.22, 0.19, -0.12)","(3.87, 16.89, -35.55)"
120.95,"(9.59, -1.99, 0.48)","(0.45, 0.36, -0.27)","(0.57, -9.68, -10.47)"
120.97,"(9.6, -1.98, 0.47)","(0.17, 0.09, -0.12)","(0.63, 5.26, -5.53)"
120.99,"(9.6, -1.98, 0.42)","(0.31, 0.07, -0.22)","(0.73, -15.72, -18.65)"
121.01,"(9.6, -2.01, 0.34)","(0.19, -0.19, -0.13)","(-1.48, -4.07, 11.57)"
121.03,"(9.59, -2.03, 0.3)","(0.03, -0.14, 0.07)","(-0.25, 26.85, 19.66)"
121.05,"(9.58, -2.08, 0.22)","(0.08, -0.33, 0.14)","(0.2, -3.18, -5.22)"
121.07,"(9.59, -2.08, 0.19)","(0.08, -0.19, -0.07)","(-1.48, 2.35, 21.51)"
121.09,"(9.59, -2.07, 0.14)","(0.14, -0.51, -0.2)","(-2.06, -11.26, 18.05)"
121.11,"(9.59, -2.06, 0.07)","(0.09, -0.75, -0.33)","(-2.9, -13.44, 22.16)"
121.13,"(9.6, -2.0, 0.03)","(0.01, -0.37, -0.15)","(4.99, 48.39, -25.87)"
121.15,"(9.63, -1.85, -0.06)","(0.0, -0.79, -0.34)","(-0.43, 39.17, 24.85)"
121.17,"(9.68, -1.59, -0.11)","(-0.18, 0.0, -0.55)","(6.9, 41.55, -61.52)"
121.19,"(9.7, -1.49, -0.14)","(-0.3, 0.21, -0.22)","(-0.86, -56.67, -22.61)"
121.21,"(9.71, -1.35, -0.21)","(-0.82, 0.58, -0.26)","(4.9, 20.38, -64.45)"
121.23,"(9.72, -1.32, -0.25)","(-0.49, 0.07, 0.08)","(-6.94, -30.51, 69.24)"
121.25,"(9.72, -1.28, -0.31)","(-0.94, 0.12, 0.25)","(0.98, 29.61, -20.41)"
121.27,"(9.72, -1.28, -0.31)","(-0.32, 0.14, 0.14)","(-2.74, -41.97, 35.95)"
121.29,"(9.72, -1.31, -0.29)","(-0.45, 0.2, 0.11)","(-0.27, -21.4, 4.71)"
121.31,"(9.71, -1.4, -0.23)","(-0.13, 0.21, 0.08)","(-1.51, -39.25, 26.5)"
121.33,"(9.7, -1.46, -0.19)","(0.01, 0.05, 0.13)","(-0.23, 18.36, 1.54)"
121.35,"(9.68, -1.61, -0.08)","(0.2, 0.17, 0.49)","(-2.24, -18.35, 28.91)"
121.37,"(9.66, -1.7, -0.02)","(0.14, 0.04, 0.33)","(1.07, 24.48, -16.6)"
121.39,"(9.63, -1.88, 0.14)","(0.48, 0.27, 0.59)","(-3.42, -32.15, 31.3)"
121.41,"(9.59, -2.02, 0.32)","(0.69, 0.36, 0.39)","(-1.16, -5.49, -0.44)"
121.43,"(9.59, -2.04, 0.38)","(0.23, 0.18, 0.04)","(5.41, 45.99, -47.32)"
121.45,"(9.59, -2.01, 0.45)","(0.48, 0.4, -0.19)","(1.15, -5.89, -14.83)"
121.47,"(9.59, -1.99, 0.48)","(0.23, 0.19, -0.13)","(0.44, 6.23, -2.34)"
121.49,"(9.6, -1.97, 0.46)","(0.39, 0.21, -0.27)","(2.67, -17.49, -38.58)"
121.51,"(9.6, -1.99, 0.39)","(0.24, -0.06, -0.17)","(-1.47, -4.04, 10.72)"
121.53,"(9.6, -2.01, 0.35)","(0.09, -0.09, -0.06)","(-1.07, 14.21, 19.62)"
121.55,"(9.59, -2.05, 0.27)","(0.09, -0.28, 0.11)","(0.51, 1.52, -6.59)"
121.57,"(9.58, -2.08, 0.23)","(0.03, -0.15, 0.09)","(-0.36, 10.03, 11.35)"
121.59,"(9.59, -2.07, 0.18)","(0.16, -0.42, -0.13)","(-2.28, -8.18, 24.52)"
121.61,"(9.59, -2.07, 0.11)","(0.11, -0.63, -0.26)","(-2.47, -11.89, 21.22)"
120.35,"(9.64, -1.81, 0.08)","(0.24, 0.16, 0.29)","(1.89, 12.21, -29.82)"
120.37,"(9.62, -1.9, 0.16)","(0.28, 0.13, 0.29)","(-0.78, -1.84, 6.06)"
120.39,"(9.59, -2.03, 0.35)","(0.75, 0.42, 0.36)","(-3.49, -27.08, 24.76)"
120.41,"(9.59, -2.02, 0.44)","(0.45, 0.38, -0.1)","(6.01, 42.37, -53.73)"
120.43,"(9.59, -2.0, 0.47)","(0.21, 0.18, -0.12)","(1.01, 4.03, -9.35)"
120.45,"(9.6, -1.98, 0.46)","(0.43, 0.28, -0.28)","(2.01, -16.12, -29.86)"
120.47,"(9.6, -1.98, 0.41)","(0.3, 0.04, -0.21)","(-0.27, -4.46, -2.91)"
120.49,"(9.6, -2.0, 0.37)","(0.09, -0.09, -0.06)","(-1.59, 12.49, 24.26)"
120.51,"(9.59, -2.04, 0.29)","(0.13, -0.27, 0.04)","(0.44, -4.23, -9.75)"
120.53,"(9.59, -2.07, 0.25)","(0.03, -0.14, 0.08)","(-0.36, 16.15, 15.24)"
120.55,"(9.59, -2.08, 0.19)","(0.14, -0.39, -0.05)","(-1.57, -7.23, 15.69)"
120.57,"(9.59, -2.07, 0.13)","(0.13, -0.53, -0.21)","(-2.07, -7.55, 20.48)"
120.59,"(9.59, -2.06, 0.1)","(0.04, -0.36, -0.16)","(0.45, 3.42, -5.1)"
120.61,"(9.61, -1.98, 0.01)","(0.04, -0.83, -0.34)","(-0.78, 30.08, 27.76)"
120.63,"(9.62, -1.91, -0.03)","(0.0, -0.39, -0.16)","(2.82, 10.2, -27.68)"
120.65,"(9.66, -1.68, -0.09)","(-0.04, -0.35, -0.49)","(3.14, 61.05, -5.98)"
120.67,"(9.69, -1.55, -0.12)","(-0.22, 0.15, -0.28)","(1.85, -36.52, -42.63)"
120.69,"(9.71, -1.39, -0.19)","(-0.8, 0.56, -0.33)","(6.15, 20.15, -74.19)"
120.71,"(9.72, -1.32, -0.26)","(-0.94, 0.26, 0.06)","(-4.28, -8.85, 26.47)"
120.73,"(9.72, -1.29, -0.3)","(-0.45, 0.04, 0.11)","(-4.34, -31.4, 48.13)"
120.75,"(9.72, -1.28, -0.31)","(-0.73, 0.24, 0.28)","(0.37, 14.2, -11.73)"
120.77,"(9.72, -1.29, -0.31)","(-0.23, 0.05, 0.07)","(-1.88, -40.14, 31.63)"
120.79,"(9.71, -1.37, -0.25)","(-0.21, 0.27, 0.03)","(-0.45, -43.54, 9.29)"
120.81,"(9.7, -1.49, -0.17)","(0.01, 0.1, 0.24)","(-2.1, -6.49, 30.19)"
120.83,"(9.68, -1.56, -0.11)","(0.1, 0.11, 0.24)","(0.86, 27.58, -15.16)"
120.85,"(9.65, -1.74, 0.02)","(0.32, 0.15, 0.66)","(-3.17, -19.25, 38.2)"
120.87,"(9.64, -1.82, 0.09)","(0.22, 0.14, 0.26)","(2.15, 15.08, -31.75)"
120.89,"(9.6, -1.99, 0.27)","(0.65, 0.32, 0.5)","(-4.63, -32.82, 39.92)"
120.91,"(9.59, -2.04, 0.41)","(0.55, 0.4, 0.13)","(3.39, 31.14, -34.93)"
120.93,"(9.59, -2.02, 0.44)","(0.22, 0.19, -0.12)","(3.87, 16.89, -35.55)"
120.95,"(9.59, -1.99, 0.48)","(0.45, 0.36, -0.27)","(0.57, -9.68, -10.47)"
120.97,"(9.6, -1.98, 0.47)","(0.17, 0.09, -0.12)","(0.63, 5.26, -5.53)"
120.99,"(9.6, -1.98, 0.42)","(0.31, 0.07, -0.22)","(0.73, -15.72, -18.65)"
121.01,"(9.6, -2.01, 0.34)","(0.19, -0.19, -0.13)","(-1.48, -4.07, 11.57)"
121.03,"(9.59, -2.03, 0.3)","(0.03, -0.14, 0.07)","(-0.25, 26.85, 19.66)"
121.05,"(9.58, -2.08, 0.22)","(0.08, -0.33, 0.14)","(0.2, -3.18, -5.22)"
121.07,"(9.59, -2.08, 0.19)","(0.08, -0.19, -0.07)","(-1.48, 2.35, 21.51)"
121.09,"(9.59, -2.07, 0.14)","(0.14, -0.51, -0.2)","(-2.06, -11.26, 18.05)"
121.11,"(9.59, -2.06, 0.07)","(0.09, -0.75, -0.33)","(-2.9, -13.44, 22.16)"
121.13,"(9.6, -2.0, 0.03)","(0.01, -0.37, -0.15)","(4.99, 48.39, -25.87)"
121.15,"(9.63, -1.85, -0.06)","(0.0, -0.79, -0.34)","(-0.43, 39.17, 24.85)"
121.17,"(9.68, -1.59, -0.11)","(-0.18, 0.0, -0.55)","(6.9, 41.55, -61.52)"
121.19,"(9.7, -1.49, -0.14)","(-0.3, 0.21, -0.22)","(-0.86, -56.67, -22.61)"
121.21,"(9.71, -1.35, -0.21)","(-0.82, 0.58, -0.26)","(4.9, 20.38, -64.45)"
121.23,"(9.72, -1.32, -0.25)","(-0.49, 0.07, 0.08)","(-6.94, -30.51, 69.24)"
121.25,"(9.72, -1.28, -0.31)","(-0.94, 0.12, 0.25)","(0.98, 29.61, -20.41)"
121.27,"(9.72, -1.28, -0.31)","(-0.32, 0.14, 0.14)","(-2.74, -41.97, 35.95)"
121.29,"(9.72, -1.31, -0.29)","(-0.45, 0.2, 0.11)","(-0.27, -21.4, 4.71)"
121.31,"(9.71, -1.4, -0.23)","(-0.13, 0.21, 0.08)","(-1.51, -39.25, 26.5)"
121.33,"(9.7, -1.46, -0.19)","(0.01, 0.05, 0.13)","(-0.23, 18.36, 1.54)"
121.35,"(9.68, -1.61, -0.08)","(0.2, 0.17, 0.49)","(-2.24, -18.35, 28.91)"
121.37,"(9.66, -1.7, -0.02)","(0.14, 0.04, 0.33)","(1.07, 24.48, -16.6)"
121.39,"(9.63, -1.88, 0.14)","(0.48, 0.27, 0.59)","(-3.42, -32.15, 31.3)"
121.41,"(9.59, -2.02, 0.32)","(0.69, 0.36, 0.39)","(-1.16, -5.49, -0.44)"
121.43,"(9.59, -2.04, 0.38)","(0.23, 0.18, 0.04)","(5.41, 45.99, -47.32)"
121.45,"(9.59, -2.01, 0.45)","(0.48, 0.4, -0.19)","(1.15, -5.89, -14.83)"
121.47,"(9.59, -1.99, 0.48)","(0.23, 0.19, -0.13)","(0.44, 6.23, -2.34)"
121.49,"(9.6, -1.97, 0.46)","(0.39, 0.21, -0.27)","(2.67, -17.49, -38.58)"
121.51,"(9.6, -1.99, 0.39)","(0.24, -0.06, -0.17)","(-1.47, -4.04, 10.72)"
121.53,"(9.6, -2.01, 0.35)","(0.09, -0.09, -0.06)","(-1.07, 14.21, 19.62)"
121.55,"(9.59, -2.05, 0.27)","(0.09, -0.28, 0.11)","(0.51, 1.52, -6.59)"
121.57,"(9.58, -2.08, 0.23)","(0.03, -0.15, 0.09)","(-0.36, 10.03, 11.35)"
121.59,"(9.59, -2.07, 0.18)","(0.16, -0.42, -0.13)","(-2.28, -8.18, 24.52)"
121.61,"(9.59, -2.07, 0.11)","(0.11, -0.63, -0.26)","(-2.47, -11.89, 21.22)"
121.63,"(9.59, -2.06, 0.08)","(0.04, -0.37, -0.16)","(1.36, 8.49, -13.18)"
121.65,"(9.6, -2.02, 0.04)","(0.02, -0.4, -0.17)","(1.31, 24.07, 0.85)"
121.67,"(9.63, -1.86, -0.06)","(0.0, -0.86, -0.36)","(0.13, 51.43, 26.95)"
121.69,"(9.68, -1.59, -0.11)","(-0.19, 0.0, -0.57)","(7.31, 43.05, -66.21)"
121.71,"(9.7, -1.48, -0.13)","(-0.28, 0.2, -0.23)","(-1.44, -61.96, -18.74)"
121.73,"(9.72, -1.32, -0.19)","(-0.8, 0.59, -0.34)","(4.77, 24.38, -60.01)"
121.75,"(9.73, -1.24, -0.24)","(-1.01, 0.26, 0.04)","(-4.19, 0.86, 32.04)"
121.77,"(9.73, -1.22, -0.26)","(-0.43, 0.15, 0.05)","(-3.27, -42.06, 35.21)"
121.79,"(9.73, -1.2, -0.21)","(-0.73, 0.6, 0.16)","(0.9, 8.23, -21.19)"
121.81,"(9.73, -1.21, -0.18)","(-0.25, 0.36, 0.06)","(-1.6, -28.29, 27.19)"
121.83,"(9.73, -1.23, -0.06)","(-0.3, 0.91, 0.03)","(0.75, -17.02, -16.08)"
121.85,"(9.73, -1.27, 0.06)","(-0.07, 0.78, 0.11)","(-0.77, 2.74, 13.5)"
121.87,"(9.72, -1.29, 0.11)","(0.03, 0.28, 0.06)","(-0.72, 4.89, 16.73)"
121.89,"(9.72, -1.34, 0.2)","(0.16, 0.51, 0.17)","(-0.2, -5.91, 5.0)"
121.91,"(9.71, -1.35, 0.25)","(0.15, 0.19, 0.02)","(-0.24, 0.58, 5.66)"
121.93,"(9.71, -1.38, 0.32)","(0.43, 0.26, -0.08)","(-0.28, -17.09, 4.24)"
121.95,"(9.71, -1.34, 0.26)","(0.17, -0.21, -0.15)","(0.83, 31.11, -17.28)"
121.97,"(9.72, -1.32, 0.22)","(-0.02, -0.16, -0.04)","(-0.02, 1.37, 0.23)"
121.99,"(9.72, -1.29, 0.12)","(-0.02, -0.32, -0.12)","(0.36, 5.3, -9.99)"
122.01,"(9.73, -1.26, 0.08)","(0.01, -0.14, -0.08)","(-0.37, -5.99, 8.77)"
122.03,"(9.73, -1.21, -0.03)","(0.07, -0.35, -0.17)","(0.55, 9.04, -18.36)"
122.05,"(9.74, -1.16, -0.16)","(0.13, -0.36, -0.15)","(-0.04, -0.81, -4.84)"
122.07,"(9.74, -1.15, -0.22)","(0.1, -0.16, -0.03)","(-0.48, -9.21, 16.16)"
122.09,"(9.74, -1.14, -0.34)","(0.24, -0.32, -0.06)","(0.32, -0.93, -22.07)"
122.11,"(9.74, -1.14, -0.39)","(0.12, -0.12, -0.01)","(-0.42, -4.59, 19.39)"
122.13,"(9.73, -1.14, -0.52)","(0.25, -0.28, -0.09)","(0.11, -8.19, -24.94)"
122.15,"(9.72, -1.15, -0.64)","(0.24, -0.3, -0.14)","(-0.32, -9.83, 8.16)"
122.17,"(9.72, -1.17, -0.68)","(0.13, -0.19, -0.07)","(-0.12, 1.51, 30.31)"
122.19,"(9.71, -1.2, -0.77)","(0.24, -0.48, -0.21)","(-0.26, -22.46, 10.21)"
122.21,"(9.7, -1.2, -0.8)","(0.08, -0.29, -0.14)","(0.07, 21.14, 9.69)"
122.23,"(9.7, -1.18, -0.82)","(0.14, -0.82, -0.46)","(-1.17, -21.03, 70.4)"
122.25,"(9.72, -1.1, -0.79)","(0.1, -1.01, -0.65)","(-3.07, 14.75, 58.24)"
122.27,"(9.73, -1.01, -0.75)","(-0.01, -0.34, -0.31)","(1.79, 42.81, -73.55)"
122.29,"(9.75, -0.87, -0.61)","(-0.61, -0.04, -0.14)","(-1.61, 53.56, 25.05)"
122.31,"(9.76, -0.83, -0.53)","(-0.33, 0.27, 0.1)","(3.47, -34.63, -77.85)"
122.33,"(9.77, -0.77, -0.41)","(-0.9, 0.59, 0.38)","(0.28, 48.99, -10.53)"
122.35,"(9.77, -0.76, -0.35)","(-1.08, 0.48, 0.46)","(1.13, -11.89, -30.13)"
122.37,"(9.77, -0.77, -0.36)","(-0.66, 0.14, 0.27)","(0.47, -42.9, -3.24)"
122.39,"(9.77, -0.81, -0.4)","(-1.42, 0.15, 0.48)","(0.61, 10.4, -21.7)"
122.41,"(9.77, -0.84, -0.42)","(-0.63, 0.02, 0.14)","(-0.95, -34.0, 31.41)"
122.43,"(9.76, -0.9, -0.47)","(-1.3, -0.12, 0.3)","(0.0, -5.87, 2.98)"
122.45,"(9.75, -1.01, -0.47)","(-0.96, -0.08, 0.21)","(-0.02, -37.87, 23.64)"
122.47,"(9.74, -1.07, -0.47)","(-0.4, -0.06, 0.07)","(-0.67, 17.61, 0.56)"
122.49,"(9.74, -1.07, -0.42)","(-0.54, 0.47, -0.3)","(2.07, -12.02, -38.08)"
122.51,"(9.74, -1.06, -0.39)","(-0.17, 0.35, -0.14)","(-0.91, 24.73, 5.28)"
122.53,"(9.75, -1.01, -0.29)","(0.09, 1.29, -0.18)","(2.06, 21.9, -77.01)"
122.55,"(9.76, -0.95, -0.18)","(0.71, 1.65, -0.37)","(-1.16, -14.34, -30.85)"
122.57,"(9.77, -0.91, -0.12)","(0.37, 0.81, -0.19)","(-2.08, -0.36, 66.36)"
122.59,"(9.77, -0.9, -0.13)","(0.61, 0.35, 0.41)","(-1.93, 58.95, 15.11)"
122.61,"(9.77, -0.89, -0.17)","(0.62, 0.18, 0.15)","(0.44, -34.3, 7.32)"
122.63,"(9.77, -0.88, -0.19)","(0.31, 0.05, 0.01)","(0.93, -19.91, 22.81)"
122.65,"(9.77, -0.88, -0.21)","(0.78, -0.07, -0.19)","(1.26, -24.22, 19.8)"
122.67,"(9.77, -0.88, -0.21)","(0.37, -0.05, -0.12)","(-0.16, 6.89, 4.35)"
122.69,"(9.77, -0.9, -0.24)","(0.6, -0.64, -0.19)","(1.57, -22.88, 58.21)"
122.71,"(9.76, -0.92, -0.25)","(0.27, -0.32, 0.0)","(-1.48, 24.62, -27.79)"
122.73,"(9.76, -0.98, -0.24)","(0.53, -0.7, 0.28)","(-0.57, 5.48, 57.05)"
122.75,"(9.76, -1.01, -0.22)","(0.32, -0.22, 0.17)","(-0.53, 6.77, -52.71)"
122.77,"(9.75, -1.07, -0.17)","(0.73, -0.4, 0.33)","(-1.17, -3.17, 38.69)"
122.79,"(9.75, -1.1, -0.16)","(0.34, -0.12, 0.07)","(1.12, -6.25, -54.75)"
122.81,"(9.74, -1.12, -0.13)","(0.78, -0.14, 0.01)","(-0.23, -11.02, 8.57)"
122.83,"(9.74, -1.12, -0.13)","(0.32, 0.01, -0.07)","(0.85, 10.76, -30.52)"
122.85,"(9.75, -1.12, -0.13)","(0.67, 0.26, -0.22)","(1.36, -17.8, -32.2)"
122.87,"(9.75, -1.11, -0.13)","(0.31, 0.18, -0.12)","(-0.6, 12.39, 8.27)"
122.89,"(9.75, -1.11, -0.07)","(0.66, 0.91, -0.19)","(1.07, -12.42, -52.07)"
121.63,"(9.59, -2.06, 0.08)","(0.04, -0.37, -0.16)","(1.36, 8.49, -13.18)"
121.65,"(9.6, -2.02, 0.04)","(0.02, -0.4, -0.17)","(1.31, 24.07, 0.85)"
121.67,"(9.63, -1.86, -0.06)","(0.0, -0.86, -0.36)","(0.13, 51.43, 26.95)"
121.69,"(9.68, -1.59, -0.11)","(-0.19, 0.0, -0.57)","(7.31, 43.05, -66.21)"
121.71,"(9.7, -1.48, -0.13)","(-0.28, 0.2, -0.23)","(-1.44, -61.96, -18.74)"
121.73,"(9.72, -1.32, -0.19)","(-0.8, 0.59, -0.34)","(4.77, 24.38, -60.01)"
121.75,"(9.73, -1.24, -0.24)","(-1.01, 0.26, 0.04)","(-4.19, 0.86, 32.04)"
121.77,"(9.73, -1.22, -0.26)","(-0.43, 0.15, 0.05)","(-3.27, -42.06, 35.21)"
121.79,"(9.73, -1.2, -0.21)","(-0.73, 0.6, 0.16)","(0.9, 8.23, -21.19)"
121.81,"(9.73, -1.21, -0.18)","(-0.25, 0.36, 0.06)","(-1.6, -28.29, 27.19)"
121.83,"(9.73, -1.23, -0.06)","(-0.3, 0.91, 0.03)","(0.75, -17.02, -16.08)"
121.85,"(9.73, -1.27, 0.06)","(-0.07, 0.78, 0.11)","(-0.77, 2.74, 13.5)"
121.87,"(9.72, -1.29, 0.11)","(0.03, 0.28, 0.06)","(-0.72, 4.89, 16.73)"
121.89,"(9.72, -1.34, 0.2)","(0.16, 0.51, 0.17)","(-0.2, -5.91, 5.0)"
121.91,"(9.71, -1.35, 0.25)","(0.15, 0.19, 0.02)","(-0.24, 0.58, 5.66)"
121.93,"(9.71, -1.38, 0.32)","(0.43, 0.26, -0.08)","(-0.28, -17.09, 4.24)"
121.95,"(9.71, -1.34, 0.26)","(0.17, -0.21, -0.15)","(0.83, 31.11, -17.28)"
121.97,"(9.72, -1.32, 0.22)","(-0.02, -0.16, -0.04)","(-0.02, 1.37, 0.23)"
121.99,"(9.72, -1.29, 0.12)","(-0.02, -0.32, -0.12)","(0.36, 5.3, -9.99)"
122.01,"(9.73, -1.26, 0.08)","(0.01, -0.14, -0.08)","(-0.37, -5.99, 8.77)"
122.03,"(9.73, -1.21, -0.03)","(0.07, -0.35, -0.17)","(0.55, 9.04, -18.36)"
122.05,"(9.74, -1.16, -0.16)","(0.13, -0.36, -0.15)","(-0.04, -0.81, -4.84)"
122.07,"(9.74, -1.15, -0.22)","(0.1, -0.16, -0.03)","(-0.48, -9.21, 16.16)"
122.09,"(9.74, -1.14, -0.34)","(0.24, -0.32, -0.06)","(0.32, -0.93, -22.07)"
122.11,"(9.74, -1.14, -0.39)","(0.12, -0.12, -0.01)","(-0.42, -4.59, 19.39)"
122.13,"(9.73, -1.14, -0.52)","(0.25, -0.28, -0.09)","(0.11, -8.19, -24.94)"
122.15,"(9.72, -1.15, -0.64)","(0.24, -0.3, -0.14)","(-0.32, -9.83, 8.16)"
122.17,"(9.72, -1.17, -0.68)","(0.13, -0.19, -0.07)","(-0.12, 1.51, 30.31)"
122.19,"(9.71, -1.2, -0.77)","(0.24, -0.48, -0.21)","(-0.26, -22.46, 10.21)"
122.21,"(9.7, -1.2, -0.8)","(0.08, -0.29, -0.14)","(0.07, 21.14, 9.69)"
122.23,"(9.7, -1.18, -0.82)","(0.14, -0.82, -0.46)","(-1.17, -21.03, 70.4)"
122.25,"(9.72, -1.1, -0.79)","(0.1, -1.01, -0.65)","(-3.07, 14.75, 58.24)"
122.27,"(9.73, -1.01, -0.75)","(-0.01, -0.34, -0.31)","(1.79, 42.81, -73.55)"
122.29,"(9.75, -0.87, -0.61)","(-0.61, -0.04, -0.14)","(-1.61, 53.56, 25.05)"
122.31,"(9.76, -0.83, -0.53)","(-0.33, 0.27, 0.1)","(3.47, -34.63, -77.85)"
122.33,"(9.77, -0.77, -0.41)","(-0.9, 0.59, 0.38)","(0.28, 48.99, -10.53)"
122.35,"(9.77, -0.76, -0.35)","(-1.08, 0.48, 0.46)","(1.13, -11.89, -30.13)"
122.37,"(9.77, -0.77, -0.36)","(-0.66, 0.14, 0.27)","(0.47, -42.9, -3.24)"
122.39,"(9.77, -0.81, -0.4)","(-1.42, 0.15, 0.48)","(0.61, 10.4, -21.7)"
122.41,"(9.77, -0.84, -0.42)","(-0.63, 0.02, 0.14)","(-0.95, -34.0, 31.41)"
122.43,"(9.76, -0.9, -0.47)","(-1.3, -0.12, 0.3)","(0.0, -5.87, 2.98)"
122.45,"(9.75, -1.01, -0.47)","(-0.96, -0.08, 0.21)","(-0.02, -37.87, 23.64)"
122.47,"(9.74, -1.07, -0.47)","(-0.4, -0.06, 0.07)","(-0.67, 17.61, 0.56)"
122.49,"(9.74, -1.07, -0.42)","(-0.54, 0.47, -0.3)","(2.07, -12.02, -38.08)"
122.51,"(9.74, -1.06, -0.39)","(-0.17, 0.35, -0.14)","(-0.91, 24.73, 5.28)"
122.53,"(9.75, -1.01, -0.29)","(0.09, 1.29, -0.18)","(2.06, 21.9, -77.01)"
122.55,"(9.76, -0.95, -0.18)","(0.71, 1.65, -0.37)","(-1.16, -14.34, -30.85)"
122.57,"(9.77, -0.91, -0.12)","(0.37, 0.81, -0.19)","(-2.08, -0.36, 66.36)"
122.59,"(9.77, -0.9, -0.13)","(0.61, 0.35, 0.41)","(-1.93, 58.95, 15.11)"
122.61,"(9.77, -0.89, -0.17)","(0.62, 0.18, 0.15)","(0.44, -34.3, 7.32)"
122.63,"(9.77, -0.88, -0.19)","(0.31, 0.05, 0.01)","(0.93, -19.91, 22.81)"
122.65,"(9.77, -0.88, -0.21)","(0.78, -0.07, -0.19)","(1.26, -24.22, 19.8)"
122.67,"(9.77, -0.88, -0.21)","(0.37, -0.05, -0.12)","(-0.16, 6.89, 4.35)"
122.69,"(9.77, -0.9, -0.24)","(0.6, -0.64, -0.19)","(1.57, -22.88, 58.21)"
122.71,"(9.76, -0.92, -0.25)","(0.27, -0.32, 0.0)","(-1.48, 24.62, -27.79)"
122.73,"(9.76, -0.98, -0.24)","(0.53, -0.7, 0.28)","(-0.57, 5.48, 57.05)"
122.75,"(9.76, -1.01, -0.22)","(0.32, -0.22, 0.17)","(-0.53, 6.77, -52.71)"
122.77,"(9.75, -1.07, -0.17)","(0.73, -0.4, 0.33)","(-1.17, -3.17, 38.69)"
122.79,"(9.75, -1.1, -0.16)","(0.34, -0.12, 0.07)","(1.12, -6.25, -54.75)"
122.81,"(9.74, -1.12, -0.13)","(0.78, -0.14, 0.01)","(-0.23, -11.02, 8.57)"
122.83,"(9.74, -1.12, -0.13)","(0.32, 0.01, -0.07)","(0.85, 10.76, -30.52)"
122.85,"(9.75, -1.12, -0.13)","(0.67, 0.26, -0.22)","(1.36, -17.8, -32.2)"
122.87,"(9.75, -1.11, -0.13)","(0.31, 0.18, -0.12)","(-0.6, 12.39, 8.27)"
122.89,"(9.75, -1.11, -0.07)","(0.66, 0.91, -0.19)","(1.07, -12.42, -52.07)"
122.91,"(9.75, -1.11, -0.06)","(0.27, 0.38, -0.06)","(-1.38, 16.6, 40.61)"
